"","Symbol","Description","NED1","NED2","NED3","NED4","DS1","DS2","DS3","DS4","Biotypes","EntrezID"
"184","QPCTL","glutaminyl-peptide cyclotransferase like [Source:HGNC Symbol;Acc:HGNC:25952]",52,20,123,22,20,36,48,20,"protein_coding",54814
"185","PPP5C","protein phosphatase 5 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322]",63,107,569,158,79,50,70,160,"protein_coding",5536
"186","CEP68","centrosomal protein 68 [Source:HGNC Symbol;Acc:HGNC:29076]",65,86,368,110,67,45,85,77,"protein_coding",23177
"187","MAP4K3","mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]",91,132,201,107,39,32,72,111,"protein_coding",8491
"188","TYROBP","transmembrane immune signaling adaptor TYROBP [Source:HGNC Symbol;Acc:HGNC:12449]",10947,1758,27481,5611,7711,9250,8064,8469,"protein_coding",7305
"189","LDAF1","lipid droplet assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:30136]",37,21,111,23,53,55,65,98,"protein_coding",57146
"190","BRCA1","BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]",14,8,62,19,16,14,8,14,"protein_coding",672
"191","ERCC1","ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]",41,19,170,18,11,16,33,51,"protein_coding",2067
"192","CD22","CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]",205,174,875,127,88,45,190,250,"protein_coding",933
"193","MBTPS2","membrane bound transcription factor peptidase, site 2 [Source:HGNC Symbol;Acc:HGNC:15455]",20,8,128,25,32,35,42,34,"protein_coding",51360
"194","PRICKLE3","prickle planar cell polarity protein 3 [Source:HGNC Symbol;Acc:HGNC:6645]",15,18,100,20,24,4,25,30,"protein_coding",4007
"195","LTF","lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720]",105,126,568,96,583,25,78,198,"protein_coding",4057
"196","EXTL3","exostosin like glycosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:3518]",50,19,190,44,97,41,61,50,"protein_coding",2137
"197","ELOVL5","ELOVL fatty acid elongase 5 [Source:HGNC Symbol;Acc:HGNC:21308]",1829,536,6887,1833,2069,2006,2252,1131,"protein_coding",60481
"198","ALOX5","arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]",1155,222,3101,941,1226,1532,1264,747,"protein_coding",240
"199","CALCOCO1","calcium binding and coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:29306]",405,245,1076,370,206,202,350,410,"protein_coding",57658
"200","MAP4K5","mitogen-activated protein kinase kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6867]",72,93,331,101,91,48,107,71,"protein_coding",11183
"201","EHD3","EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]",121,36,212,72,67,26,54,61,"protein_coding",30845
"202","PSMC4","proteasome 26S subunit, ATPase 4 [Source:HGNC Symbol;Acc:HGNC:9551]",267,176,1339,199,175,127,214,412,"protein_coding",5704
"203","MAN2B2","mannosidase alpha class 2B member 2 [Source:HGNC Symbol;Acc:HGNC:29623]",405,143,1250,285,426,255,428,283,"protein_coding",23324
"204","SLC25A39","solute carrier family 25 member 39 [Source:HGNC Symbol;Acc:HGNC:24279]",27085,20416,22395,12096,20169,6881,3421,9238,"protein_coding",51629
"205","MVP","major vault protein [Source:HGNC Symbol;Acc:HGNC:7531]",222,178,742,178,257,173,133,315,"protein_coding",9961
"206","PGM3","phosphoglucomutase 3 [Source:HGNC Symbol;Acc:HGNC:8907]",4,1,71,5,16,14,13,11,"protein_coding",5238
"207","CLK1","CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]",666,954,3169,904,459,445,960,856,"protein_coding",1195
"208","RNF14","ring finger protein 14 [Source:HGNC Symbol;Acc:HGNC:10058]",857,569,1646,659,861,340,157,547,"protein_coding",9604
"209","DDX11","DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]",23,14,105,3,6,0,24,25,"protein_coding",1663
"210","HEBP1","heme binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17176]",518,736,463,110,460,180,172,128,"protein_coding",50865
"211","CD6","CD6 molecule [Source:HGNC Symbol;Acc:HGNC:1691]",261,401,1127,295,303,266,350,253,"protein_coding",923
"212","TACC3","transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]",400,168,880,363,314,373,289,324,"protein_coding",10460
"213","UFL1","UFM1 specific ligase 1 [Source:HGNC Symbol;Acc:HGNC:23039]",96,126,762,100,50,50,81,179,"protein_coding",23376
"214","ZC3H3","zinc finger CCCH-type containing 3 [Source:HGNC Symbol;Acc:HGNC:28972]",58,24,220,69,97,59,85,74,"protein_coding",23144
"215","CAPN1","calpain 1 [Source:HGNC Symbol;Acc:HGNC:1476]",179,155,764,226,228,214,288,218,"protein_coding",823
"216","ACP3","acid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:125]",147,29,662,170,252,146,145,164,"protein_coding",55
"217","MDH1","malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970]",494,305,1849,255,199,214,372,482,"protein_coding",4190
"218","SLC30A9","solute carrier family 30 member 9 [Source:HGNC Symbol;Acc:HGNC:1329]",117,102,621,62,67,43,75,163,"protein_coding",10463
"219","CCDC88C","coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]",177,218,834,189,184,91,115,319,"protein_coding",440193
"220","ZMYND11","zinc finger MYND-type containing 11 [Source:HGNC Symbol;Acc:HGNC:16966]",165,253,781,201,72,81,86,236,"protein_coding",10771
"221","WAS","WASP actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12731]",2749,812,6175,2167,2808,3053,3005,1714,"protein_coding",7454
"222","BID","BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]",123,13,386,37,57,94,90,82,"protein_coding",637
"223","XYLT2","xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15517]",130,111,726,243,163,175,254,159,"protein_coding",64132
"224","NUDCD3","NudC domain containing 3 [Source:HGNC Symbol;Acc:HGNC:22208]",260,166,1007,196,123,101,213,245,"protein_coding",23386
"225","GLT8D1","glycosyltransferase 8 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24870]",123,73,557,84,113,76,133,190,"protein_coding",55830
"226","SLC38A5","solute carrier family 38 member 5 [Source:HGNC Symbol;Acc:HGNC:18070]",206,201,331,148,284,168,81,114,"protein_coding",92745
"227","RALBP1","ralA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9841]",110,125,518,96,84,59,83,214,"protein_coding",10928
"228","RUFY3","RUN and FYVE domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30285]",61,41,468,86,40,28,79,76,"protein_coding",22902
"229","SLC11A1","solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]",867,49,3427,692,1401,941,955,648,"protein_coding",6556
"230","AGPS","alkylglycerone phosphate synthase [Source:HGNC Symbol;Acc:HGNC:327]",105,115,847,151,103,64,209,248,"protein_coding",8540
"231","STEEP1","STING1 ER exit protein 1 [Source:HGNC Symbol;Acc:HGNC:26239]",45,44,258,72,27,45,33,86,"protein_coding",63932
"232","ZNF582","zinc finger protein 582 [Source:HGNC Symbol;Acc:HGNC:26421]",20,22,108,18,6,3,30,55,"protein_coding",147948
"233","CD74","CD74 molecule [Source:HGNC Symbol;Acc:HGNC:1697]",1381,452,4259,1027,1145,1055,1693,1547,"protein_coding",972
"234","HGF","hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]",20,5,65,0,23,16,19,6,"protein_coding",3082
"235","ZRANB1","zinc finger RANBP2-type containing 1 [Source:HGNC Symbol;Acc:HGNC:18224]",547,514,1524,758,508,195,269,320,"protein_coding",54764
"236","NCDN","neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597]",55,25,125,42,33,50,42,41,"protein_coding",23154
"237","ADGRA2","adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849]",20,3,62,22,2,10,9,3,"protein_coding",25960
"238","ZFP64","ZFP64 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:15940]",78,55,428,73,71,54,99,110,"protein_coding",55734
"239","RUNX3","RUNX family transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]",682,419,1563,614,587,359,527,833,"protein_coding",864
"240","MRE11","MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]",107,49,617,156,76,49,179,166,"protein_coding",4361
"241","PLEKHB1","pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]",87,129,483,121,63,132,123,119,"protein_coding",58473
"242","SERPINB1","serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]",486,233,2303,285,684,431,406,403,"protein_coding",1992
"243","SPAST","spastin [Source:HGNC Symbol;Acc:HGNC:11233]",261,211,1049,212,236,192,340,277,"protein_coding",6683
"244","OSBPL5","oxysterol binding protein like 5 [Source:HGNC Symbol;Acc:HGNC:16392]",515,94,625,347,216,207,217,567,"protein_coding",114879
"245","AQR","aquarius intron-binding spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:29513]",232,91,1406,411,231,181,239,255,"protein_coding",9716
"246","NLRP2","NLR family pyrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:22948]",13,19,79,37,31,27,23,23,"protein_coding",55655
"247","SLC45A4","solute carrier family 45 member 4 [Source:HGNC Symbol;Acc:HGNC:29196]",302,27,631,515,254,395,345,223,"protein_coding",57210
"248","RNF10","ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]",4023,3550,5312,1727,2995,879,692,1320,"protein_coding",9921
"249","ZDHHC6","zinc finger DHHC-type palmitoyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:19160]",117,101,914,117,170,107,264,137,"protein_coding",64429
"250","GRAMD1B","GRAM domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29214]",57,15,239,32,55,57,84,97,"protein_coding",57476
"251","RNH1","ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]",581,327,1787,392,455,427,642,608,"protein_coding",6050
"252","NDUFS1","NADH:ubiquinone oxidoreductase core subunit S1 [Source:HGNC Symbol;Acc:HGNC:7707]",151,100,577,121,136,105,162,224,"protein_coding",4719
"253","RB1CC1","RB1 inducible coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:15574]",131,50,587,214,138,73,160,148,"protein_coding",9821
"254","ERP44","endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]",609,254,3127,591,643,450,657,912,"protein_coding",23071
"255","ALAS1","5'-aminolevulinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:396]",62,31,145,39,45,45,60,95,"protein_coding",211
"256","BIRC3","baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]",224,327,1365,317,118,96,232,339,"protein_coding",330
"257","AKAP11","A-kinase anchoring protein 11 [Source:HGNC Symbol;Acc:HGNC:369]",110,111,916,169,105,67,78,144,"protein_coding",11215
"258","GLRX2","glutaredoxin 2 [Source:HGNC Symbol;Acc:HGNC:16065]",42,18,174,17,8,13,14,19,"protein_coding",51022
"259","DERA","deoxyribose-phosphate aldolase [Source:HGNC Symbol;Acc:HGNC:24269]",72,52,453,100,53,60,77,96,"protein_coding",51071
"260","STRAP","serine/threonine kinase receptor associated protein [Source:HGNC Symbol;Acc:HGNC:30796]",122,143,516,172,116,83,239,164,"protein_coding",11171
"261","ABCC2","ATP binding cassette subfamily C member 2 [Source:HGNC Symbol;Acc:HGNC:53]",14,8,78,11,12,2,32,1,"protein_coding",1244
"262","DEF6","DEF6 guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:2760]",828,762,2445,696,506,731,630,678,"protein_coding",50619
"263","PLEKHO1","pleckstrin homology domain containing O1 [Source:HGNC Symbol;Acc:HGNC:24310]",150,68,675,122,145,98,200,226,"protein_coding",51177
"264","GCLM","glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]",125,116,383,141,77,53,84,198,"protein_coding",2730
"265","UBR2","ubiquitin protein ligase E3 component n-recognin 2 [Source:HGNC Symbol;Acc:HGNC:21289]",945,365,3413,1018,1025,688,610,716,"protein_coding",23304
"266","CCDC28A","coiled-coil domain containing 28A [Source:HGNC Symbol;Acc:HGNC:21098]",199,66,632,44,115,100,185,304,"protein_coding",25901
"267","RRAGD","Ras related GTP binding D [Source:HGNC Symbol;Acc:HGNC:19903]",118,34,430,154,195,109,206,68,"protein_coding",58528
"268","HSF2","heat shock transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:5225]",14,50,125,21,30,21,32,36,"protein_coding",3298
"269","PHF20","PHD finger protein 20 [Source:HGNC Symbol;Acc:HGNC:16098]",229,81,831,351,152,98,181,265,"protein_coding",51230
"270","TYMP","thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]",2043,462,4643,1180,1925,3026,2555,1180,"protein_coding",1890
"271","NCAPH2","non-SMC condensin II complex subunit H2 [Source:HGNC Symbol;Acc:HGNC:25071]",83,54,116,61,60,14,98,75,"protein_coding",29781
"272","TOMM34","translocase of outer mitochondrial membrane 34 [Source:HGNC Symbol;Acc:HGNC:15746]",67,34,222,64,48,55,68,59,"protein_coding",10953
"273","SEC63","SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]",23,49,273,47,20,15,45,120,"protein_coding",11231
"274","KPNA6","karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]",974,816,2973,854,749,439,407,700,"protein_coding",23633
"275","VIM","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]",5196,3004,23866,5414,4840,3300,4460,7135,"protein_coding",7431
"276","FAS","Fas cell surface death receptor [Source:HGNC Symbol;Acc:HGNC:11920]",185,91,939,190,189,138,116,184,"protein_coding",355
"277","RNASET2","ribonuclease T2 [Source:HGNC Symbol;Acc:HGNC:21686]",1570,904,3809,1584,874,1768,1339,2189,"protein_coding",8635
"278","CD44","CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]",277,492,499,150,158,116,79,200,"protein_coding",960
"279","SLAMF7","SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]",545,357,2179,437,522,379,415,848,"protein_coding",57823
"280","BTN3A1","butyrophilin subfamily 3 member A1 [Source:HGNC Symbol;Acc:HGNC:1138]",31,18,104,42,22,12,24,19,"protein_coding",11119
"281","MIPEP","mitochondrial intermediate peptidase [Source:HGNC Symbol;Acc:HGNC:7104]",25,24,129,28,14,12,21,29,"protein_coding",4285
"282","PRKCH","protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]",243,233,1288,233,205,131,171,332,"protein_coding",5583
"283","IFNGR1","interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]",423,118,1387,386,445,342,708,441,"protein_coding",3459
"284","B4GALT7","beta-1,4-galactosyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:930]",12,9,133,12,10,4,30,39,"protein_coding",11285
"285","SH2D2A","SH2 domain containing 2A [Source:HGNC Symbol;Acc:HGNC:10821]",132,55,214,42,61,50,27,98,"protein_coding",9047
"286","VRK2","VRK serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12719]",152,95,635,82,132,51,117,254,"protein_coding",7444
"287","TNFRSF1B","TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]",3479,690,11238,4180,4780,4454,5317,2351,"protein_coding",7133
"288","VEZT","vezatin, adherens junctions transmembrane protein [Source:HGNC Symbol;Acc:HGNC:18258]",81,66,541,67,53,45,108,103,"protein_coding",55591
"289","POU2F2","POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]",215,136,715,264,199,184,226,195,"protein_coding",5452
"290","BRD9","bromodomain containing 9 [Source:HGNC Symbol;Acc:HGNC:25818]",44,60,204,34,25,16,18,112,"protein_coding",65980
"291","SNX1","sorting nexin 1 [Source:HGNC Symbol;Acc:HGNC:11172]",263,173,1344,208,264,151,291,562,"protein_coding",6642
"292","TBPL1","TATA-box binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11589]",253,111,635,95,237,89,207,145,"protein_coding",9519
"293","BCLAF1","BCL2 associated transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:16863]",168,114,1338,252,116,119,135,394,"protein_coding",9774
"294","SLC39A9","solute carrier family 39 member 9 [Source:HGNC Symbol;Acc:HGNC:20182]",278,87,914,267,224,188,263,226,"protein_coding",55334
"295","ANK1","ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]",887,1298,1085,374,1226,195,139,312,"protein_coding",286
"296","TFB1M","transcription factor B1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17037]",4,10,84,8,15,2,9,14,"protein_coding",51106
"297","RABEP1","rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]",50,84,340,92,12,16,61,99,"protein_coding",9135
"298","NUP160","nucleoporin 160 [Source:HGNC Symbol;Acc:HGNC:18017]",73,55,455,73,41,39,127,107,"protein_coding",23279
"299","BAK1","BCL2 antagonist/killer 1 [Source:HGNC Symbol;Acc:HGNC:949]",269,162,644,347,208,265,242,271,"protein_coding",578
"300","IKZF2","IKAROS family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13177]",18,27,78,24,16,4,27,102,"protein_coding",22807
"301","GRN","granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]",2905,581,7876,2157,3135,2922,3578,2069,"protein_coding",2896
"302","FAM13B","family with sequence similarity 13 member B [Source:HGNC Symbol;Acc:HGNC:1335]",149,167,625,218,99,65,101,206,"protein_coding",51306
"303","ARHGAP31","Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]",60,47,378,115,89,67,83,110,"protein_coding",57514
"304","SARS1","seryl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:10537]",164,123,430,27,46,83,111,213,"protein_coding",6301
"305","RANBP3","RAN binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9850]",364,254,1202,274,283,243,337,329,"protein_coding",8498
"306","ARID4A","AT-rich interaction domain 4A [Source:HGNC Symbol;Acc:HGNC:9885]",185,364,873,163,79,91,114,530,"protein_coding",5926
"307","EIPR1","EARP complex and GARP complex interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:12383]",30,17,185,14,29,17,35,80,"protein_coding",7260
"308","PNPLA6","patatin like phospholipase domain containing 6 [Source:HGNC Symbol;Acc:HGNC:16268]",422,221,1281,452,359,298,353,310,"protein_coding",10908
"309","ALG1","ALG1 chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:HGNC Symbol;Acc:HGNC:18294]",27,16,181,23,30,28,50,44,"protein_coding",56052
"310","ZCCHC8","zinc finger CCHC-type containing 8 [Source:HGNC Symbol;Acc:HGNC:25265]",103,68,661,154,92,98,94,283,"protein_coding",55596
"311","CHPF2","chondroitin polymerizing factor 2 [Source:HGNC Symbol;Acc:HGNC:29270]",219,82,601,175,217,227,220,165,"protein_coding",54480
"312","FUT8","fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019]",67,168,652,179,71,57,102,134,"protein_coding",2530
"313","UBA6","ubiquitin like modifier activating enzyme 6 [Source:HGNC Symbol;Acc:HGNC:25581]",73,52,374,81,64,47,75,112,"protein_coding",55236
"314","GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]",161,13,514,173,144,122,190,100,"protein_coding",9846
"315","ATP6V0A1","ATPase H+ transporting V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865]",537,138,1549,575,471,483,632,253,"protein_coding",535
"316","PIAS1","protein inhibitor of activated STAT 1 [Source:HGNC Symbol;Acc:HGNC:2752]",926,293,4043,1334,961,747,1428,900,"protein_coding",8554
"317","SLC4A7","solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033]",81,25,516,104,53,62,219,74,"protein_coding",9497
"318","APBA2","amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]",28,79,94,31,26,18,43,45,"protein_coding",321
"319","MAP2K3","mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]",4007,2533,4740,1971,2389,1257,900,1029,"protein_coding",5606
"320","TMSB10","thymosin beta 10 [Source:HGNC Symbol;Acc:HGNC:11879]",3128,6297,10259,1104,848,1272,1235,9785,"protein_coding",9168
"321","RNF19A","ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]",20,10,57,48,15,16,14,18,"protein_coding",25897
"322","PEX3","peroxisomal biogenesis factor 3 [Source:HGNC Symbol;Acc:HGNC:8858]",73,84,410,124,82,21,57,98,"protein_coding",8504
"323","GABARAPL2","GABA type A receptor associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13291]",8337,4385,9459,5104,5402,3319,1787,3807,"protein_coding",11345
"324","SH3YL1","SH3 and SYLF domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29546]",55,70,197,33,44,40,37,59,"protein_coding",26751
"325","FAM136A","family with sequence similarity 136 member A [Source:HGNC Symbol;Acc:HGNC:25911]",11,25,118,25,20,23,18,65,"protein_coding",84908
"326","VCL","vinculin [Source:HGNC Symbol;Acc:HGNC:12665]",53,8,95,46,61,19,51,1,"protein_coding",7414
"327","DAPK2","death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]",91,15,158,123,141,80,64,49,"protein_coding",23604
"328","NSMAF","neutral sphingomyelinase activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]",240,84,858,194,199,129,240,219,"protein_coding",8439
"329","ADSS2","adenylosuccinate synthase 2 [Source:HGNC Symbol;Acc:HGNC:292]",126,94,642,81,140,47,135,193,"protein_coding",159
"330","STAP1","signal transducing adaptor family member 1 [Source:HGNC Symbol;Acc:HGNC:24133]",18,18,110,20,7,0,56,20,"protein_coding",26228
"331","RFC1","replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]",76,99,508,78,65,24,85,238,"protein_coding",5981
"332","TBC1D23","TBC1 domain family member 23 [Source:HGNC Symbol;Acc:HGNC:25622]",180,129,1005,257,158,87,204,242,"protein_coding",55773
